seat_config,class_size,rho0,delta_lambda,trial,status,completed_at
inner_corner,96,0.6,0.4,1,done,2026-07-24T00:24:19.994
inner_corner,128,0.6,0.0,1,done,2026-07-24T00:24:30.863
inner_corner,128,0.6,0.1,1,done,2026-07-24T00:24:47.331
inner_corner,128,0.6,0.2,1,done,2026-07-24T00:24:56.564
inner_corner,128,0.6,0.3,1,done,2026-07-24T00:25:11.029
inner_corner,128,0.6,0.4,1,done,2026-07-24T00:25:36.671
inner_corner,32,0.7,0.0,1,done,2026-07-24T00:25:36.741
inner_corner,32,0.7,0.1,1,done,2026-07-24T00:25:36.766
inner_corner,32,0.7,0.2,1,done,2026-07-24T00:25:36.811
inner_corner,32,0.7,0.3,1,done,2026-07-24T00:25:36.871
inner_corner,32,0.7,0.4,1,done,2026-07-24T00:25:36.914
inner_corner,48,0.7,0.0,1,done,2026-07-24T00:25:38.480
inner_corner,48,0.7,0.1,1,done,2026-07-24T00:25:40.409
inner_corner,48,0.7,0.2,1,done,2026-07-24T00:25:41.551
inner_corner,48,0.7,0.3,1,done,2026-07-24T00:25:43.019
inner_corner,48,0.7,0.4,1,done,2026-07-24T00:25:44.408
inner_corner,64,0.7,0.0,1,done,2026-07-24T00:25:48.155
inner_corner,64,0.7,0.1,1,done,2026-07-24T00:25:51.833
inner_corner,64,0.7,0.2,1,done,2026-07-24T00:25:54.504
inner_corner,64,0.7,0.3,1,done,2026-07-24T00:25:57.824
inner_corner,64,0.7,0.4,1,done,2026-07-24T00:26:02.443
inner_corner,96,0.7,0.0,1,done,2026-07-24T00:26:13.559
inner_corner,96,0.7,0.1,1,done,2026-07-24T00:26:26.207
inner_corner,96,0.7,0.2,1,done,2026-07-24T00:26:36.941
inner_corner,96,0.7,0.3,1,done,2026-07-24T00:26:45.054
inner_corner,96,0.7,0.4,1,done,2026-07-24T00:26:49.492
inner_corner,128,0.7,0.0,1,done,2026-07-24T00:27:00.517
inner_corner,128,0.7,0.1,1,done,2026-07-24T00:27:14.787
inner_corner,128,0.7,0.2,1,done,2026-07-24T00:27:22.574
inner_corner,128,0.7,0.3,1,done,2026-07-24T00:27:37.328
inner_corner,128,0.7,0.4,1,done,2026-07-24T00:28:02.014
inner_corner,32,0.8,0.0,1,done,2026-07-24T00:28:02.874
inner_corner,32,0.8,0.1,1,done,2026-07-24T00:28:02.895
inner_corner,32,0.8,0.2,1,done,2026-07-24T00:28:02.932
inner_corner,32,0.8,0.3,1,done,2026-07-24T00:28:02.985
inner_corner,32,0.8,0.4,1,done,2026-07-24T00:28:03.022
inner_corner,48,0.8,0.0,1,done,2026-07-24T00:28:04.629
inner_corner,48,0.8,0.1,1,done,2026-07-24T00:28:06.408
inner_corner,48,0.8,0.2,1,done,2026-07-24T00:28:08.492
inner_corner,48,0.8,0.3,1,done,2026-07-24T00:28:10.562
inner_corner,48,0.8,0.4,1,done,2026-07-24T00:28:11.602
inner_corner,64,0.8,0.0,1,done,2026-07-24T00:28:13.801
inner_corner,64,0.8,0.1,1,done,2026-07-24T00:28:16.548
inner_corner,64,0.8,0.2,1,done,2026-07-24T00:28:19.079
inner_corner,64,0.8,0.3,1,done,2026-07-24T00:28:21.833
inner_corner,64,0.8,0.4,1,done,2026-07-24T00:28:25.565
inner_corner,96,0.8,0.0,1,done,2026-07-24T00:28:38.007
inner_corner,96,0.8,0.1,1,done,2026-07-24T00:28:50.732
inner_corner,96,0.8,0.2,1,done,2026-07-24T00:29:02.563
inner_corner,96,0.8,0.3,1,done,2026-07-24T00:29:10.895
inner_corner,96,0.8,0.4,1,done,2026-07-24T00:29:16.350
inner_corner,128,0.8,0.0,1,done,2026-07-24T00:29:27.887
inner_corner,128,0.8,0.1,1,done,2026-07-24T00:29:40.813
inner_corner,128,0.8,0.2,1,done,2026-07-24T00:29:49.258
inner_corner,128,0.8,0.3,1,done,2026-07-24T00:30:02.045
inner_corner,128,0.8,0.4,1,done,2026-07-24T00:30:27.161
inner_corner,32,0.9,0.0,1,done,2026-07-24T00:30:27.180
inner_corner,32,0.9,0.1,1,done,2026-07-24T00:30:27.228
inner_corner,32,0.9,0.2,1,done,2026-07-24T00:30:27.244
inner_corner,32,0.9,0.3,1,done,2026-07-24T00:30:27.279
inner_corner,32,0.9,0.4,1,done,2026-07-24T00:30:27.332
inner_corner,48,0.9,0.0,1,done,2026-07-24T00:30:28.969
inner_corner,48,0.9,0.1,1,done,2026-07-24T00:30:30.692
inner_corner,48,0.9,0.2,1,done,2026-07-24T00:30:32.555
inner_corner,48,0.9,0.3,1,done,2026-07-24T00:30:33.602
inner_corner,48,0.9,0.4,1,done,2026-07-24T00:30:34.709
inner_corner,64,0.9,0.0,1,done,2026-07-24T00:30:38.341
inner_corner,64,0.9,0.1,1,done,2026-07-24T00:30:41.166
inner_corner,64,0.9,0.2,1,done,2026-07-24T00:30:43.863
inner_corner,64,0.9,0.3,1,done,2026-07-24T00:30:46.875
inner_corner,64,0.9,0.4,1,done,2026-07-24T00:30:51.624
inner_corner,96,0.9,0.0,1,done,2026-07-24T00:31:03.129
inner_corner,96,0.9,0.1,1,done,2026-07-24T00:31:17.151
inner_corner,96,0.9,0.2,1,done,2026-07-24T00:31:30.373
inner_corner,96,0.9,0.3,1,done,2026-07-24T00:31:38.935
inner_corner,96,0.9,0.4,1,done,2026-07-24T00:31:45.240
inner_corner,128,0.9,0.0,1,done,2026-07-24T00:31:57.936
inner_corner,128,0.9,0.1,1,done,2026-07-24T00:32:07.952
inner_corner,128,0.9,0.2,1,done,2026-07-24T00:32:18.297
inner_corner,128,0.9,0.3,1,done,2026-07-24T00:32:29.809
inner_corner,128,0.9,0.4,1,done,2026-07-24T00:32:56.017
inner_corner,32,1.0,0.0,1,done,2026-07-24T00:32:56.038
inner_corner,32,1.0,0.1,1,done,2026-07-24T00:32:56.109
inner_corner,32,1.0,0.2,1,done,2026-07-24T00:32:56.126
inner_corner,32,1.0,0.3,1,done,2026-07-24T00:32:56.192
inner_corner,32,1.0,0.4,1,done,2026-07-24T00:32:56.209
inner_corner,48,1.0,0.0,1,done,2026-07-24T00:32:57.865
inner_corner,48,1.0,0.1,1,done,2026-07-24T00:32:59.097
inner_corner,48,1.0,0.2,1,done,2026-07-24T00:33:00.595
inner_corner,48,1.0,0.3,1,done,2026-07-24T00:33:01.627
inner_corner,48,1.0,0.4,1,done,2026-07-24T00:33:03.188
inner_corner,64,1.0,0.0,1,done,2026-07-24T00:33:07.580
inner_corner,64,1.0,0.1,1,done,2026-07-24T00:33:11.582
inner_corner,64,1.0,0.2,1,done,2026-07-24T00:33:14.361
inner_corner,64,1.0,0.3,1,done,2026-07-24T00:33:18.001
inner_corner,64,1.0,0.4,1,done,2026-07-24T00:33:20.603
inner_corner,96,1.0,0.0,1,done,2026-07-24T00:33:35.137
inner_corner,96,1.0,0.1,1,done,2026-07-24T00:33:48.012
inner_corner,96,1.0,0.2,1,done,2026-07-24T00:34:01.848
inner_corner,96,1.0,0.3,1,done,2026-07-24T00:34:08.523
inner_corner,96,1.0,0.4,1,done,2026-07-24T00:34:17.134
inner_corner,128,1.0,0.0,1,done,2026-07-24T00:34:30
inner_corner,128,1.0,0.1,1,done,2026-07-24T00:34:38.491
inner_corner,128,1.0,0.2,1,done,2026-07-24T00:34:48.351
inner_corner,128,1.0,0.3,1,done,2026-07-24T00:34:59.240
inner_corner,128,1.0,0.4,1,done,2026-07-24T00:35:20.376
center,32,0.1,0.0,1,done,2026-07-24T00:35:20.436
center,32,0.1,0.1,1,done,2026-07-24T00:35:20.518
center,32,0.1,0.2,1,done,2026-07-24T00:35:20.580
center,32,0.1,0.3,1,done,2026-07-24T00:35:20.645
center,32,0.1,0.4,1,done,2026-07-24T00:35:20.732
center,48,0.1,0.0,1,done,2026-07-24T00:35:23.374
center,48,0.1,0.1,1,done,2026-07-24T00:35:25.415
center,48,0.1,0.2,1,done,2026-07-24T00:35:26.725
center,48,0.1,0.3,1,done,2026-07-24T00:35:28.409
center,48,0.1,0.4,1,done,2026-07-24T00:35:30.513
center,64,0.1,0.0,1,done,2026-07-24T00:35:36.496
center,64,0.1,0.1,1,done,2026-07-24T00:35:41.454
center,64,0.1,0.2,1,done,2026-07-24T00:35:44.109
center,64,0.1,0.3,1,done,2026-07-24T00:35:47.640
center,64,0.1,0.4,1,done,2026-07-24T00:35:56.030
center,96,0.1,0.0,1,done,2026-07-24T00:36:11.297
center,96,0.1,0.1,1,done,2026-07-24T00:36:28.925
center,96,0.1,0.2,1,done,2026-07-24T00:36:44.321
center,96,0.1,0.3,1,done,2026-07-24T00:36:50.629
center,96,0.1,0.4,1,done,2026-07-24T00:37:00.985
center,128,0.1,0.0,1,done,2026-07-24T00:37:27.705
center,128,0.1,0.1,1,done,2026-07-24T00:37:53.286
center,128,0.1,0.2,1,done,2026-07-24T00:38:13.117
center,128,0.1,0.3,1,done,2026-07-24T00:38:31.337
center,128,0.1,0.4,1,done,2026-07-24T00:38:59.669
center,32,0.2,0.0,1,done,2026-07-24T00:38:59.710
center,32,0.2,0.1,1,done,2026-07-24T00:38:59.749
center,32,0.2,0.2,1,done,2026-07-24T00:38:59.784
center,32,0.2,0.3,1,done,2026-07-24T00:38:59.824
center,32,0.2,0.4,1,done,2026-07-24T00:38:59.905
center,48,0.2,0.0,1,done,2026-07-24T00:39:01.203
center,48,0.2,0.1,1,done,2026-07-24T00:39:02.720
center,48,0.2,0.2,1,done,2026-07-24T00:39:04.466
center,48,0.2,0.3,1,done,2026-07-24T00:39:06.323
center,48,0.2,0.4,1,done,2026-07-24T00:39:08.160
center,64,0.2,0.0,1,done,2026-07-24T00:39:11.912
center,64,0.2,0.1,1,done,2026-07-24T00:39:15.140
center,64,0.2,0.2,1,done,2026-07-24T00:39:18
center,64,0.2,0.3,1,done,2026-07-24T00:39:20.673
center,64,0.2,0.4,1,done,2026-07-24T00:39:24.345
center,96,0.2,0.0,1,done,2026-07-24T00:39:36.966
center,96,0.2,0.1,1,done,2026-07-24T00:39:46.887
center,96,0.2,0.2,1,done,2026-07-24T00:39:52.585
center,96,0.2,0.3,1,done,2026-07-24T00:40:00.399
center,96,0.2,0.4,1,done,2026-07-24T00:40:05.371
center,128,0.2,0.0,1,done,2026-07-24T00:40:20.112
center,128,0.2,0.1,1,done,2026-07-24T00:40:32.575
center,128,0.2,0.2,1,done,2026-07-24T00:40:49.995
center,128,0.2,0.3,1,done,2026-07-24T00:41:08.073
center,128,0.2,0.4,1,done,2026-07-24T00:41:40.797
center,32,0.3,0.0,1,done,2026-07-24T00:41:40.888
center,32,0.3,0.1,1,done,2026-07-24T00:41:40.950
center,32,0.3,0.2,1,done,2026-07-24T00:41:41.035
center,32,0.3,0.3,1,done,2026-07-24T00:41:41.178
center,32,0.3,0.4,1,done,2026-07-24T00:41:41.236
center,48,0.3,0.0,1,done,2026-07-24T00:41:43.529
center,48,0.3,0.1,1,done,2026-07-24T00:41:45.023
center,48,0.3,0.2,1,done,2026-07-24T00:41:46.555
center,48,0.3,0.3,1,done,2026-07-24T00:41:48.523
center,48,0.3,0.4,1,done,2026-07-24T00:41:50.881
center,64,0.3,0.0,1,done,2026-07-24T00:41:54.727
center,64,0.3,0.1,1,done,2026-07-24T00:41:57.513
center,64,0.3,0.2,1,done,2026-07-24T00:42:00.316
center,64,0.3,0.3,1,done,2026-07-24T00:42:03.439
center,64,0.3,0.4,1,done,2026-07-24T00:42:08.032
center,96,0.3,0.0,1,done,2026-07-24T00:42:20.038
center,96,0.3,0.1,1,done,2026-07-24T00:42:32.541
center,96,0.3,0.2,1,done,2026-07-24T00:42:38.045
center,96,0.3,0.3,1,done,2026-07-24T00:42:44.323
center,96,0.3,0.4,1,done,2026-07-24T00:42:51.831
center,128,0.3,0.0,1,done,2026-07-24T00:43:07.129
center,128,0.3,0.1,1,done,2026-07-24T00:43:19.047
center,128,0.3,0.2,1,done,2026-07-24T00:43:34.888
center,128,0.3,0.3,1,done,2026-07-24T00:43:52.289
center,128,0.3,0.4,1,done,2026-07-24T00:44:20.183
center,32,0.4,0.0,1,done,2026-07-24T00:44:20.252
center,32,0.4,0.1,1,done,2026-07-24T00:44:20.293
center,32,0.4,0.2,1,done,2026-07-24T00:44:20.356
center,32,0.4,0.3,1,done,2026-07-24T00:44:20.448
center,32,0.4,0.4,1,done,2026-07-24T00:44:20.491
center,48,0.4,0.0,1,done,2026-07-24T00:44:23.933
center,48,0.4,0.1,1,done,2026-07-24T00:44:24.978
center,48,0.4,0.2,1,done,2026-07-24T00:44:26.387
center,48,0.4,0.3,1,done,2026-07-24T03:55:46.487
center,48,0.4,0.4,1,done,2026-07-24T03:55:50.427
center,64,0.4,0.0,1,done,2026-07-24T03:55:52.439
center,64,0.4,0.1,1,done,2026-07-24T03:55:55.171
center,64,0.4,0.2,1,done,2026-07-24T03:55:58.178
center,64,0.4,0.3,1,done,2026-07-24T03:56:00.965
center,64,0.4,0.4,1,done,2026-07-24T03:56:08.532
center,96,0.4,0.0,1,done,2026-07-24T03:56:23.231
center,96,0.4,0.1,1,done,2026-07-24T03:56:44.812
center,96,0.4,0.2,1,done,2026-07-24T03:57:21.089
center,96,0.4,0.3,1,done,2026-07-24T03:57:51.298
center,96,0.4,0.4,1,done,2026-07-24T03:58:23.840
center,128,0.4,0.0,1,done,2026-07-24T03:59:30.779
center,128,0.4,0.1,1,done,2026-07-24T04:00:30.296
center,128,0.4,0.2,1,done,2026-07-24T04:01:08.649
center,128,0.4,0.3,1,done,2026-07-24T04:01:46.952
center,128,0.4,0.4,1,done,2026-07-24T04:02:25.048
center,32,0.5,0.0,1,done,2026-07-24T04:02:25.818
center,32,0.5,0.1,1,done,2026-07-24T04:02:25.889
center,32,0.5,0.2,1,done,2026-07-24T04:02:25.954
center,32,0.5,0.3,1,done,2026-07-24T04:02:26.044
center,32,0.5,0.4,1,done,2026-07-24T04:02:26.163
center,48,0.5,0.0,1,done,2026-07-24T04:02:28.356
center,48,0.5,0.1,1,done,2026-07-24T04:02:30.865
center,48,0.5,0.2,1,done,2026-07-24T04:02:32.443
center,48,0.5,0.3,1,done,2026-07-24T04:02:33.930
center,48,0.5,0.4,1,done,2026-07-24T04:02:35.812
center,64,0.5,0.0,1,done,2026-07-24T04:02:40.613
center,64,0.5,0.1,1,done,2026-07-24T04:02:46.614
center,64,0.5,0.2,1,done,2026-07-24T04:02:50.734
center,64,0.5,0.3,1,done,2026-07-24T04:02:52.963
center,64,0.5,0.4,1,done,2026-07-24T04:02:55.362
center,96,0.5,0.0,1,done,2026-07-24T04:03:14.387
center,96,0.5,0.1,1,done,2026-07-24T04:03:37.470
center,96,0.5,0.2,1,done,2026-07-24T04:04:12.145
center,96,0.5,0.3,1,done,2026-07-24T04:04:41.112
center,96,0.5,0.4,1,done,2026-07-24T04:05:15.413
center,128,0.5,0.0,1,done,2026-07-24T04:06:39.472
center,128,0.5,0.1,1,done,2026-07-24T04:07:45.320
center,128,0.5,0.2,1,done,2026-07-24T04:08:32.773
center,128,0.5,0.3,1,done,2026-07-24T04:09:12.310
center,128,0.5,0.4,1,done,2026-07-24T04:09:48.755
center,32,0.6,0.0,1,done,2026-07-24T04:09:48.894
center,32,0.6,0.1,1,done,2026-07-24T04:09:49.051
center,32,0.6,0.2,1,done,2026-07-24T04:09:49.123
center,32,0.6,0.3,1,done,2026-07-24T04:09:49.240
center,32,0.6,0.4,1,done,2026-07-24T04:09:49.315
center,48,0.6,0.0,1,done,2026-07-24T04:09:53.819
center,48,0.6,0.1,1,done,2026-07-24T04:09:57.253
center,48,0.6,0.2,1,done,2026-07-24T04:10:03.132
center,48,0.6,0.3,1,done,2026-07-24T04:10:04.816
center,48,0.6,0.4,1,done,2026-07-24T04:10:06.432
center,64,0.6,0.0,1,done,2026-07-24T04:10:09.319
center,64,0.6,0.1,1,done,2026-07-24T04:10:15.191
center,64,0.6,0.2,1,done,2026-07-24T04:10:23.078
center,64,0.6,0.3,1,done,2026-07-24T04:10:29.812
center,64,0.6,0.4,1,done,2026-07-24T04:10:36.612
center,96,0.6,0.0,1,done,2026-07-24T04:10:50.991
center,96,0.6,0.1,1,done,2026-07-24T04:11:18.858
center,96,0.6,0.2,1,done,2026-07-24T04:11:46.639
center,96,0.6,0.3,1,done,2026-07-24T04:12:24.169
center,96,0.6,0.4,1,done,2026-07-24T04:13:01.932
center,128,0.6,0.0,1,done,2026-07-24T04:14:26.052
center,128,0.6,0.1,1,done,2026-07-24T04:15:44.918
center,128,0.6,0.2,1,done,2026-07-24T04:16:45.938
center,128,0.6,0.3,1,done,2026-07-24T04:17:32.835
center,128,0.6,0.4,1,done,2026-07-24T04:18:16.125
center,32,0.7,0.0,1,done,2026-07-24T04:18:16.185
center,32,0.7,0.1,1,done,2026-07-24T04:18:16.225
center,32,0.7,0.2,1,done,2026-07-24T04:18:16.341
center,32,0.7,0.3,1,done,2026-07-24T04:18:16.420
center,32,0.7,0.4,1,done,2026-07-24T04:18:16.519
center,48,0.7,0.0,1,done,2026-07-24T04:18:21.727
center,48,0.7,0.1,1,done,2026-07-24T04:18:24.832
center,48,0.7,0.2,1,done,2026-07-24T04:18:28.979
center,48,0.7,0.3,1,done,2026-07-24T04:18:32.578
center,48,0.7,0.4,1,done,2026-07-24T04:18:35.793
center,64,0.7,0.0,1,done,2026-07-24T04:18:39.566
center,64,0.7,0.1,1,done,2026-07-24T04:18:43.575
center,64,0.7,0.2,1,done,2026-07-24T04:18:51.771
center,64,0.7,0.3,1,done,2026-07-24T04:18:59.676
center,64,0.7,0.4,1,done,2026-07-24T04:19:07.875
center,96,0.7,0.0,1,done,2026-07-24T04:19:27.918
center,96,0.7,0.1,1,done,2026-07-24T04:19:49.456
center,96,0.7,0.2,1,done,2026-07-24T04:20:17.172
center,96,0.7,0.3,1,done,2026-07-24T04:20:56.635
center,96,0.7,0.4,1,done,2026-07-24T04:21:36.801
center,128,0.7,0.0,1,done,2026-07-24T04:23:07.426
center,128,0.7,0.1,1,done,2026-07-24T04:24:24.824
center,128,0.7,0.2,1,done,2026-07-24T04:25:29.654
center,128,0.7,0.3,1,done,2026-07-24T04:26:20.370
center,128,0.7,0.4,1,done,2026-07-24T04:27:12.562
center,32,0.8,0.0,1,done,2026-07-24T04:27:12.662
center,32,0.8,0.1,1,done,2026-07-24T04:27:12.788
center,32,0.8,0.2,1,done,2026-07-24T04:27:12.947
center,32,0.8,0.3,1,done,2026-07-24T04:27:13.092
center,32,0.8,0.4,1,done,2026-07-24T04:27:13.198
center,48,0.8,0.0,1,done,2026-07-24T04:27:18.060
center,48,0.8,0.1,1,done,2026-07-24T04:27:21.308
center,48,0.8,0.2,1,done,2026-07-24T04:27:25.404
center,48,0.8,0.3,1,done,2026-07-24T04:27:30.224
center,48,0.8,0.4,1,done,2026-07-24T04:27:32.930
center,64,0.8,0.0,1,done,2026-07-24T04:27:36.452
center,64,0.8,0.1,1,done,2026-07-24T04:27:39.950
center,64,0.8,0.2,1,done,2026-07-24T04:27:47.549
center,64,0.8,0.3,1,done,2026-07-24T04:27:54.801
center,64,0.8,0.4,1,done,2026-07-24T04:28:04.230
center,96,0.8,0.0,1,done,2026-07-24T04:28:22.247
center,96,0.8,0.1,1,done,2026-07-24T04:28:45.884
center,96,0.8,0.2,1,done,2026-07-24T04:29:09.155
center,96,0.8,0.3,1,done,2026-07-24T04:29:44.993
center,96,0.8,0.4,1,done,2026-07-24T04:30:21.657
center,128,0.8,0.0,1,done,2026-07-24T04:31:51.384
center,128,0.8,0.1,1,done,2026-07-24T04:33:20.169
center,128,0.8,0.2,1,done,2026-07-24T04:34:28.675
center,128,0.8,0.3,1,done,2026-07-24T04:35:20.964
center,128,0.8,0.4,1,done,2026-07-24T04:36:09.827
center,32,0.9,0.0,1,done,2026-07-24T04:36:09.901
center,32,0.9,0.1,1,done,2026-07-24T04:36:10.014
center,32,0.9,0.2,1,done,2026-07-24T04:36:10.149
center,32,0.9,0.3,1,done,2026-07-24T04:36:10.214
center,32,0.9,0.4,1,done,2026-07-24T04:36:10.319
center,48,0.9,0.0,1,done,2026-07-24T04:36:14.810
center,48,0.9,0.1,1,done,2026-07-24T04:36:19.072
center,48,0.9,0.2,1,done,2026-07-24T04:36:22.270
center,48,0.9,0.3,1,done,2026-07-24T04:36:27.856
center,48,0.9,0.4,1,done,2026-07-24T04:36:32.242
center,64,0.9,0.0,1,done,2026-07-24T04:36:35.928
center,64,0.9,0.1,1,done,2026-07-24T04:36:39.065
center,64,0.9,0.2,1,done,2026-07-24T04:36:45.238
center,64,0.9,0.3,1,done,2026-07-24T04:36:50.946
center,64,0.9,0.4,1,done,2026-07-24T04:37:03.133
center,96,0.9,0.0,1,done,2026-07-24T04:37:28.311
center,96,0.9,0.1,1,done,2026-07-24T04:37:55.740
center,96,0.9,0.2,1,done,2026-07-24T04:38:18.264
center,96,0.9,0.3,1,done,2026-07-24T04:38:58.688
center,96,0.9,0.4,1,done,2026-07-24T04:39:36.208
center,128,0.9,0.0,1,done,2026-07-24T04:41:04.098
center,128,0.9,0.1,1,done,2026-07-24T04:42:35.855
center,128,0.9,0.2,1,done,2026-07-24T04:43:47.742
center,128,0.9,0.3,1,done,2026-07-24T04:44:38.252
center,128,0.9,0.4,1,done,2026-07-24T04:45:34.712
center,32,1.0,0.0,1,done,2026-07-24T04:45:34.818
center,32,1.0,0.1,1,done,2026-07-24T04:45:34.998
center,32,1.0,0.2,1,done,2026-07-24T04:45:35.160
center,32,1.0,0.3,1,done,2026-07-24T04:45:35.347
center,32,1.0,0.4,1,done,2026-07-24T04:45:35.506
center,48,1.0,0.0,1,done,2026-07-24T04:45:41.554
center,48,1.0,0.1,1,done,2026-07-24T04:45:44.811
center,48,1.0,0.2,1,done,2026-07-24T04:45:49.289
center,48,1.0,0.3,1,done,2026-07-24T04:45:53.929
center,48,1.0,0.4,1,done,2026-07-24T04:45:59.055
center,64,1.0,0.0,1,done,2026-07-24T04:46:02.267
center,64,1.0,0.1,1,done,2026-07-24T04:46:05.347
center,64,1.0,0.2,1,done,2026-07-24T04:46:11.601
center,64,1.0,0.3,1,done,2026-07-24T04:46:17.121
center,64,1.0,0.4,1,done,2026-07-24T04:46:28.917
center,96,1.0,0.0,1,done,2026-07-24T04:46:54.578
center,96,1.0,0.1,1,done,2026-07-24T04:47:24.804
center,96,1.0,0.2,1,done,2026-07-24T04:47:45.317
center,96,1.0,0.3,1,done,2026-07-24T04:48:25.483
center,96,1.0,0.4,1,done,2026-07-24T04:49:06.707
center,128,1.0,0.0,1,done,2026-07-24T04:50:38.348
center,128,1.0,0.1,1,done,2026-07-24T04:52:07.267
center,128,1.0,0.2,1,done,2026-07-24T04:53:19.469
center,128,1.0,0.3,1,done,2026-07-24T04:54:06.607
center,128,1.0,0.4,1,done,2026-07-24T04:54:49.732
random,32,0.1,0.0,1,done,2026-07-24T04:54:49.923
random,32,0.1,0.1,1,done,2026-07-24T04:54:50.168
random,32,0.1,0.2,1,done,2026-07-24T04:54:50.368
random,32,0.1,0.3,1,done,2026-07-24T04:54:50.484
random,32,0.1,0.4,1,done,2026-07-24T04:54:50.677
random,48,0.1,0.0,1,done,2026-07-24T04:54:57.626
random,48,0.1,0.1,1,done,2026-07-24T04:55:00.231
random,48,0.1,0.2,1,done,2026-07-24T04:55:05.452
random,48,0.1,0.3,1,done,2026-07-24T04:55:10.031
random,48,0.1,0.4,1,done,2026-07-24T04:55:15.948
random,64,0.1,0.0,1,done,2026-07-24T04:55:22.513
random,64,0.1,0.1,1,done,2026-07-24T04:55:38.887
random,64,0.1,0.2,1,done,2026-07-24T04:55:53.941
random,64,0.1,0.3,1,done,2026-07-24T04:56:05.218
random,64,0.1,0.4,1,done,2026-07-24T04:56:17.550
random,96,0.1,0.0,1,done,2026-07-24T04:56:46.585
random,96,0.1,0.1,1,done,2026-07-24T04:57:37.281
random,96,0.1,0.2,1,done,2026-07-24T04:58:26.985
random,96,0.1,0.3,1,done,2026-07-24T04:59:34.832
random,96,0.1,0.4,1,done,2026-07-24T05:01:20.650
random,128,0.1,0.0,1,done,2026-07-24T05:03:17.602
random,128,0.1,0.1,1,done,2026-07-24T05:04:50.469
random,128,0.1,0.2,1,done,2026-07-24T05:06:06.993
random,128,0.1,0.3,1,done,2026-07-24T05:07:06.506
random,128,0.1,0.4,1,done,2026-07-24T05:08:47.051
random,32,0.2,0.0,1,done,2026-07-24T05:08:47.505
random,32,0.2,0.1,1,done,2026-07-24T05:08:47.696
random,32,0.2,0.2,1,done,2026-07-24T05:08:48.062
random,32,0.2,0.3,1,done,2026-07-24T05:08:48.304
random,32,0.2,0.4,1,done,2026-07-24T05:08:51.562
random,48,0.2,0.0,1,done,2026-07-24T05:08:59.597
random,48,0.2,0.1,1,done,2026-07-24T05:09:04.024
random,48,0.2,0.2,1,done,2026-07-24T05:09:10.935
random,48,0.2,0.3,1,done,2026-07-24T05:09:18.872
random,48,0.2,0.4,1,done,2026-07-24T05:09:28.523
random,64,0.2,0.0,1,done,2026-07-24T05:09:44.606
random,64,0.2,0.1,1,done,2026-07-24T05:10:01.976
random,64,0.2,0.2,1,done,2026-07-24T05:10:27.173
random,64,0.2,0.3,1,done,2026-07-24T05:10:41.532
random,64,0.2,0.4,1,done,2026-07-24T05:10:59.597
random,96,0.2,0.0,1,done,2026-07-24T05:11:58.842
random,96,0.2,0.1,1,done,2026-07-24T05:12:44.608
random,96,0.2,0.2,1,done,2026-07-24T05:13:21.701
random,96,0.2,0.3,1,done,2026-07-24T05:14:04.312
random,96,0.2,0.4,1,done,2026-07-24T05:14:37.186
random,128,0.2,0.0,1,done,2026-07-24T05:15:50.884
random,128,0.2,0.1,1,done,2026-07-24T05:16:50.495
random,128,0.2,0.2,1,done,2026-07-24T05:17:50.314
random,128,0.2,0.3,1,done,2026-07-24T05:19:00.129
random,128,0.2,0.4,1,done,2026-07-24T05:21:02.174
random,32,0.3,0.0,1,done,2026-07-24T05:21:02.424
random,32,0.3,0.1,1,done,2026-07-24T05:21:02.587
random,32,0.3,0.2,1,done,2026-07-24T05:21:02.819
random,32,0.3,0.3,1,done,2026-07-24T05:21:03.217
random,32,0.3,0.4,1,done,2026-07-24T05:21:03.502
random,48,0.3,0.0,1,done,2026-07-24T05:21:14.253
random,48,0.3,0.1,1,done,2026-07-24T05:21:18.567
random,48,0.3,0.2,1,done,2026-07-24T05:21:23.192
random,48,0.3,0.3,1,done,2026-07-24T05:21:28.524
random,48,0.3,0.4,1,done,2026-07-24T05:21:36.481
random,64,0.3,0.0,1,done,2026-07-24T05:21:53.001
random,64,0.3,0.1,1,done,2026-07-24T05:22:03.755
random,64,0.3,0.2,1,done,2026-07-24T05:22:21.308
random,64,0.3,0.3,1,done,2026-07-24T05:22:38.638
random,64,0.3,0.4,1,done,2026-07-24T05:22:50.163
random,96,0.3,0.0,1,done,2026-07-24T05:23:33.317
random,96,0.3,0.1,1,done,2026-07-24T05:24:06.591
random,96,0.3,0.2,1,done,2026-07-24T05:24:53.725
random,96,0.3,0.3,1,done,2026-07-24T05:25:43.096
random,96,0.3,0.4,1,done,2026-07-24T05:26:43.246
random,128,0.3,0.0,1,done,2026-07-24T05:28:02.692
random,128,0.3,0.1,1,done,2026-07-24T05:28:54.032
random,128,0.3,0.2,1,done,2026-07-24T05:29:36.188
random,128,0.3,0.3,1,done,2026-07-24T05:30:49.642
random,128,0.3,0.4,1,done,2026-07-24T05:32:46.893
random,32,0.4,0.0,1,done,2026-07-24T05:32:47.031
random,32,0.4,0.1,1,done,2026-07-24T05:32:47.402
random,32,0.4,0.2,1,done,2026-07-24T05:32:47.832
random,32,0.4,0.3,1,done,2026-07-24T05:32:48
random,32,0.4,0.4,1,done,2026-07-24T05:32:48.427
random,48,0.4,0.0,1,done,2026-07-24T05:33:01.276
