class_length,rho0,delta_lambda,trial,status,completed_at
32,1.0,0.2,2,done,2026-07-24T00:01:23.023
32,1.0,0.3,2,done,2026-07-24T00:01:23.037
32,1.0,0.4,2,done,2026-07-24T00:01:23.058
48,1.0,0.0,2,done,2026-07-24T00:01:23.537
48,1.0,0.1,2,done,2026-07-24T00:01:23.635
48,1.0,0.2,2,done,2026-07-24T00:01:23.731
48,1.0,0.3,2,done,2026-07-24T00:01:23.911
48,1.0,0.4,2,done,2026-07-24T00:01:25.643
64,1.0,0.0,2,done,2026-07-24T00:01:25.960
64,1.0,0.1,2,done,2026-07-24T00:01:26.396
64,1.0,0.2,2,done,2026-07-24T00:01:26.896
64,1.0,0.3,2,done,2026-07-24T00:01:28.947
64,1.0,0.4,2,done,2026-07-24T00:01:29.422
96,1.0,0.0,2,done,2026-07-24T00:01:30.579
96,1.0,0.1,2,done,2026-07-24T00:01:32.074
96,1.0,0.2,2,done,2026-07-24T00:01:33.733
96,1.0,0.3,2,done,2026-07-24T00:01:37.024
96,1.0,0.4,2,done,2026-07-24T00:01:41.844
128,1.0,0.0,2,done,2026-07-24T00:01:44.591
128,1.0,0.1,2,done,2026-07-24T00:01:47.165
128,1.0,0.2,2,done,2026-07-24T00:01:54.155
128,1.0,0.3,2,done,2026-07-24T00:01:57.108
128,1.0,0.4,2,done,2026-07-24T00:02:00.189
32,0.1,0.0,3,done,2026-07-24T00:02:00.239
32,0.1,0.1,3,done,2026-07-24T00:02:00.329
32,0.1,0.2,3,done,2026-07-24T00:02:00.421
32,0.1,0.3,3,done,2026-07-24T00:02:12.293
32,0.1,0.4,3,done,2026-07-24T00:02:26.191
48,0.1,0.0,3,done,2026-07-24T00:02:26.536
48,0.1,0.1,3,done,2026-07-24T00:02:26.659
48,0.1,0.2,3,done,2026-07-24T00:02:26.813
48,0.1,0.3,3,done,2026-07-24T00:02:28.377
48,0.1,0.4,3,done,2026-07-24T00:02:41.380
64,0.1,0.0,3,done,2026-07-24T00:02:41.487
64,0.1,0.1,3,done,2026-07-24T00:02:41.862
64,0.1,0.2,3,done,2026-07-24T00:02:42.033
64,0.1,0.3,3,done,2026-07-24T00:02:42.592
64,0.1,0.4,3,done,2026-07-24T00:02:46.705
96,0.1,0.0,3,done,2026-07-24T00:02:47.446
96,0.1,0.1,3,done,2026-07-24T00:02:47.993
96,0.1,0.2,3,done,2026-07-24T00:02:52.419
96,0.1,0.3,3,done,2026-07-24T00:02:57.762
96,0.1,0.4,3,done,2026-07-24T00:02:58.982
128,0.1,0.0,3,done,2026-07-24T00:03:01.007
128,0.1,0.1,3,done,2026-07-24T00:03:05.155
128,0.1,0.2,3,done,2026-07-24T00:03:07.264
128,0.1,0.3,3,done,2026-07-24T00:03:14.955
128,0.1,0.4,3,done,2026-07-24T00:03:27.250
32,0.2,0.0,3,done,2026-07-24T00:03:27.258
32,0.2,0.1,3,done,2026-07-24T00:03:27.269
32,0.2,0.2,3,done,2026-07-24T00:03:27.292
32,0.2,0.3,3,done,2026-07-24T00:03:27.320
32,0.2,0.4,3,done,2026-07-24T00:03:27.405
48,0.2,0.0,3,done,2026-07-24T00:03:27.460
48,0.2,0.1,3,done,2026-07-24T00:03:27.497
48,0.2,0.2,3,done,2026-07-24T00:03:27.542
48,0.2,0.3,3,done,2026-07-24T00:03:27.837
48,0.2,0.4,3,done,2026-07-24T00:03:29.658
64,0.2,0.0,3,done,2026-07-24T00:03:29.933
64,0.2,0.1,3,done,2026-07-24T00:03:30.175
64,0.2,0.2,3,done,2026-07-24T00:03:30.814
64,0.2,0.3,3,done,2026-07-24T00:03:31.212
64,0.2,0.4,3,done,2026-07-24T00:03:32.530
96,0.2,0.0,3,done,2026-07-24T00:03:33.605
96,0.2,0.1,3,done,2026-07-24T00:03:35.846
96,0.2,0.2,3,done,2026-07-24T00:03:37.196
96,0.2,0.3,3,done,2026-07-24T00:03:39.140
96,0.2,0.4,3,done,2026-07-24T00:03:46.065
128,0.2,0.0,3,done,2026-07-24T00:03:47.273
128,0.2,0.1,3,done,2026-07-24T00:03:48.667
128,0.2,0.2,3,done,2026-07-24T00:03:52.567
128,0.2,0.3,3,done,2026-07-24T00:03:56.131
128,0.2,0.4,3,done,2026-07-24T00:04:05.419
32,0.3,0.0,3,done,2026-07-24T00:04:05.427
32,0.3,0.1,3,done,2026-07-24T00:04:05.436
32,0.3,0.2,3,done,2026-07-24T00:04:05.449
32,0.3,0.3,3,done,2026-07-24T00:04:05.473
32,0.3,0.4,3,done,2026-07-24T00:04:05.511
48,0.3,0.0,3,done,2026-07-24T00:04:05.530
48,0.3,0.1,3,done,2026-07-24T00:04:05.564
48,0.3,0.2,3,done,2026-07-24T00:04:05.595
48,0.3,0.3,3,done,2026-07-24T00:04:05.634
48,0.3,0.4,3,done,2026-07-24T00:04:05.727
64,0.3,0.0,3,done,2026-07-24T00:04:05.781
64,0.3,0.1,3,done,2026-07-24T00:04:05.825
64,0.3,0.2,3,done,2026-07-24T00:04:05.887
64,0.3,0.3,3,done,2026-07-24T00:04:06.194
64,0.3,0.4,3,done,2026-07-24T00:04:06.483
96,0.3,0.0,3,done,2026-07-24T00:04:06.971
96,0.3,0.1,3,done,2026-07-24T00:04:07.525
96,0.3,0.2,3,done,2026-07-24T00:04:08.628
96,0.3,0.3,3,done,2026-07-24T00:04:09.427
96,0.3,0.4,3,done,2026-07-24T00:04:12.444
128,0.3,0.0,3,done,2026-07-24T00:04:14.466
128,0.3,0.1,3,done,2026-07-24T00:04:17.451
128,0.3,0.2,3,done,2026-07-24T00:04:18.303
128,0.3,0.3,3,done,2026-07-24T00:04:20.046
128,0.3,0.4,3,done,2026-07-24T00:04:21.562
32,0.4,0.0,3,done,2026-07-24T00:04:21.568
32,0.4,0.1,3,done,2026-07-24T00:04:21.576
32,0.4,0.2,3,done,2026-07-24T00:04:21.584
32,0.4,0.3,3,done,2026-07-24T00:04:21.594
32,0.4,0.4,3,done,2026-07-24T00:04:21.633
48,0.4,0.0,3,done,2026-07-24T00:04:21.647
48,0.4,0.1,3,done,2026-07-24T00:04:21.676
48,0.4,0.2,3,done,2026-07-24T00:04:21.716
48,0.4,0.3,3,done,2026-07-24T00:04:21.760
48,0.4,0.4,3,done,2026-07-24T00:04:21.802
64,0.4,0.0,3,done,2026-07-24T00:04:21.880
64,0.4,0.1,3,done,2026-07-24T00:04:22.028
64,0.4,0.2,3,done,2026-07-24T00:04:22.104
64,0.4,0.3,3,done,2026-07-24T00:04:22.192
64,0.4,0.4,3,done,2026-07-24T00:04:22.305
96,0.4,0.0,3,done,2026-07-24T00:04:22.468
96,0.4,0.1,3,done,2026-07-24T00:04:22.661
96,0.4,0.2,3,done,2026-07-24T00:04:23.405
96,0.4,0.3,3,done,2026-07-24T00:04:23.885
96,0.4,0.4,3,done,2026-07-24T00:04:24.260
128,0.4,0.0,3,done,2026-07-24T00:04:25.561
128,0.4,0.1,3,done,2026-07-24T00:04:27.114
128,0.4,0.2,3,done,2026-07-24T00:04:28.177
128,0.4,0.3,3,done,2026-07-24T00:04:28.731
128,0.4,0.4,3,done,2026-07-24T00:04:29.780
32,0.5,0.0,3,done,2026-07-24T00:04:29.800
32,0.5,0.1,3,done,2026-07-24T00:04:29.805
32,0.5,0.2,3,done,2026-07-24T00:04:29.810
32,0.5,0.3,3,done,2026-07-24T00:04:29.817
32,0.5,0.4,3,done,2026-07-24T00:04:29.844
48,0.5,0.0,3,done,2026-07-24T00:04:29.859
48,0.5,0.1,3,done,2026-07-24T00:04:29.872
48,0.5,0.2,3,done,2026-07-24T00:04:29.889
48,0.5,0.3,3,done,2026-07-24T00:04:29.915
48,0.5,0.4,3,done,2026-07-24T00:04:29.961
64,0.5,0.0,3,done,2026-07-24T00:04:29.986
64,0.5,0.1,3,done,2026-07-24T00:04:30.010
64,0.5,0.2,3,done,2026-07-24T00:04:30.037
64,0.5,0.3,3,done,2026-07-24T00:04:30.078
64,0.5,0.4,3,done,2026-07-24T00:04:30.171
96,0.5,0.0,3,done,2026-07-24T00:04:30.271
96,0.5,0.1,3,done,2026-07-24T00:04:30.479
96,0.5,0.2,3,done,2026-07-24T00:04:30.591
96,0.5,0.3,3,done,2026-07-24T00:04:30.900
96,0.5,0.4,3,done,2026-07-24T00:04:31.243
128,0.5,0.0,3,done,2026-07-24T00:04:31.626
128,0.5,0.1,3,done,2026-07-24T00:04:32.188
128,0.5,0.2,3,done,2026-07-24T00:04:32.664
128,0.5,0.3,3,done,2026-07-24T00:04:33.194
128,0.5,0.4,3,done,2026-07-24T00:04:34.062
32,0.6,0.0,3,done,2026-07-23T23:44:54.302
32,0.6,0.1,3,done,2026-07-23T23:44:54.656
32,0.6,0.2,3,done,2026-07-23T23:44:55.404
32,0.6,0.3,3,done,2026-07-23T23:44:56.076
32,0.6,0.4,3,done,2026-07-23T23:44:57.809
48,0.6,0.0,3,done,2026-07-23T23:44:57.846
48,0.6,0.1,3,done,2026-07-23T23:44:58.994
48,0.6,0.2,3,done,2026-07-23T23:44:59.045
48,0.6,0.3,3,done,2026-07-23T23:44:59.511
48,0.6,0.4,3,done,2026-07-23T23:45:03.028
64,0.6,0.0,3,done,2026-07-23T23:45:03.161
64,0.6,0.1,3,done,2026-07-23T23:45:03.213
64,0.6,0.2,3,done,2026-07-23T23:45:03.962
64,0.6,0.3,3,done,2026-07-23T23:45:04.813
64,0.6,0.4,3,done,2026-07-23T23:45:06.600
96,0.6,0.0,3,done,2026-07-23T23:45:06.699
96,0.6,0.1,3,done,2026-07-23T23:45:06.780
96,0.6,0.2,3,done,2026-07-23T23:45:07.559
96,0.6,0.3,3,done,2026-07-23T23:45:07.976
96,0.6,0.4,3,done,2026-07-23T23:45:10.049
128,0.6,0.0,3,done,2026-07-23T23:45:15.116
128,0.6,0.1,3,done,2026-07-23T23:45:19.830
128,0.6,0.2,3,done,2026-07-23T23:45:22.712
128,0.6,0.3,3,done,2026-07-23T23:45:25.693
128,0.6,0.4,3,done,2026-07-23T23:45:29.818
32,0.7,0.0,3,done,2026-07-23T23:45:30.678
32,0.7,0.1,3,done,2026-07-23T23:45:30.691
32,0.7,0.2,3,done,2026-07-23T23:45:30.700
32,0.7,0.3,3,done,2026-07-23T23:45:30.718
32,0.7,0.4,3,done,2026-07-23T23:45:30.738
48,0.7,0.0,3,done,2026-07-23T23:45:30.778
48,0.7,0.1,3,done,2026-07-23T23:45:30.794
48,0.7,0.2,3,done,2026-07-23T23:45:30.925
48,0.7,0.3,3,done,2026-07-23T23:45:30.959
48,0.7,0.4,3,done,2026-07-23T23:45:35.533
64,0.7,0.0,3,done,2026-07-23T23:45:35.595
64,0.7,0.1,3,done,2026-07-23T23:45:35.669
64,0.7,0.2,3,done,2026-07-23T23:45:35.713
64,0.7,0.3,3,done,2026-07-23T23:45:35.796
64,0.7,0.4,3,done,2026-07-23T23:45:36.118
96,0.7,0.0,3,done,2026-07-23T23:45:36.293
96,0.7,0.1,3,done,2026-07-23T23:45:36.511
96,0.7,0.2,3,done,2026-07-23T23:45:36.862
96,0.7,0.3,3,done,2026-07-23T23:45:37.706
96,0.7,0.4,3,done,2026-07-23T23:45:40.415
128,0.7,0.0,3,done,2026-07-23T23:45:40.973
128,0.7,0.1,3,done,2026-07-23T23:45:41.634
128,0.7,0.2,3,done,2026-07-23T23:45:42.585
128,0.7,0.3,3,done,2026-07-23T23:45:42.937
128,0.7,0.4,3,done,2026-07-23T23:45:46.698
32,0.8,0.0,3,done,2026-07-23T23:45:47.649
32,0.8,0.1,3,done,2026-07-23T23:45:47.665
32,0.8,0.2,3,done,2026-07-23T23:45:47.673
32,0.8,0.3,3,done,2026-07-23T23:45:47.688
32,0.8,0.4,3,done,2026-07-23T23:45:51.643
48,0.8,0.0,3,done,2026-07-23T23:45:51.734
48,0.8,0.1,3,done,2026-07-23T23:45:52.241
48,0.8,0.2,3,done,2026-07-23T23:45:52.267
48,0.8,0.3,3,done,2026-07-23T23:45:52.317
48,0.8,0.4,3,done,2026-07-23T23:45:56.074
64,0.8,0.0,3,done,2026-07-23T23:45:56.235
64,0.8,0.1,3,done,2026-07-23T23:45:56.411
64,0.8,0.2,3,done,2026-07-23T23:45:56.732
64,0.8,0.3,3,done,2026-07-23T23:45:57.232
64,0.8,0.4,3,done,2026-07-23T23:45:57.505
96,0.8,0.0,3,done,2026-07-23T23:45:58.368
96,0.8,0.1,3,done,2026-07-23T23:45:58.557
96,0.8,0.2,3,done,2026-07-23T23:45:58.789
96,0.8,0.3,3,done,2026-07-23T23:46:00.356
96,0.8,0.4,3,done,2026-07-23T23:46:08.021
128,0.8,0.0,3,done,2026-07-23T23:46:08.476
128,0.8,0.1,3,done,2026-07-23T23:46:09.293
128,0.8,0.2,3,done,2026-07-23T23:46:10.034
128,0.8,0.3,3,done,2026-07-23T23:46:12.106
128,0.8,0.4,3,done,2026-07-23T23:46:13.220
32,0.9,0.0,3,done,2026-07-23T23:46:13.226
32,0.9,0.1,3,done,2026-07-23T23:46:13.232
32,0.9,0.2,3,done,2026-07-23T23:46:13.249
32,0.9,0.3,3,done,2026-07-23T23:46:13.265
32,0.9,0.4,3,done,2026-07-23T23:46:13.310
48,0.9,0.0,3,done,2026-07-23T23:46:13.343
48,0.9,0.1,3,done,2026-07-23T23:46:13.359
48,0.9,0.2,3,done,2026-07-23T23:46:13.393
48,0.9,0.3,3,done,2026-07-23T23:46:13.419
48,0.9,0.4,3,done,2026-07-23T23:46:18.762
64,0.9,0.0,3,done,2026-07-23T23:46:18.828
64,0.9,0.1,3,done,2026-07-23T23:46:18.984
64,0.9,0.2,3,done,2026-07-23T23:46:19.189
64,0.9,0.3,3,done,2026-07-23T23:46:19.285
64,0.9,0.4,3,done,2026-07-23T23:46:22.964
96,0.9,0.0,3,done,2026-07-23T23:46:23.667
96,0.9,0.1,3,done,2026-07-23T23:46:23.966
96,0.9,0.2,3,done,2026-07-23T23:46:24.516
96,0.9,0.3,3,done,2026-07-23T23:46:25.308
96,0.9,0.4,3,done,2026-07-23T23:46:26.576
128,0.9,0.0,3,done,2026-07-23T23:46:28.921
128,0.9,0.1,3,done,2026-07-23T23:46:31.455
128,0.9,0.2,3,done,2026-07-23T23:46:33.076
128,0.9,0.3,3,done,2026-07-23T23:46:35.871
128,0.9,0.4,3,done,2026-07-23T23:46:40.401
32,1.0,0.0,3,done,2026-07-23T23:46:40.406
32,1.0,0.1,3,done,2026-07-23T23:46:40.413
32,1.0,0.2,3,done,2026-07-23T23:46:40.423
32,1.0,0.3,3,done,2026-07-23T23:46:40.455
32,1.0,0.4,3,done,2026-07-23T23:46:44.905
48,1.0,0.0,3,done,2026-07-23T23:46:44.918
48,1.0,0.1,3,done,2026-07-23T23:46:44.932
48,1.0,0.2,3,done,2026-07-23T23:46:45.001
48,1.0,0.3,3,done,2026-07-23T23:46:45.041
48,1.0,0.4,3,done,2026-07-23T23:46:45.242
64,1.0,0.0,3,done,2026-07-23T23:46:45.373
64,1.0,0.1,3,done,2026-07-23T23:46:45.472
64,1.0,0.2,3,done,2026-07-23T23:46:45.608
64,1.0,0.3,3,done,2026-07-23T23:46:46.139
64,1.0,0.4,3,done,2026-07-23T23:46:46.306
96,1.0,0.0,3,done,2026-07-23T23:46:47.294
96,1.0,0.1,3,done,2026-07-23T23:46:48.558
96,1.0,0.2,3,done,2026-07-23T23:46:49.806
96,1.0,0.3,3,done,2026-07-23T23:46:51.460
96,1.0,0.4,3,done,2026-07-23T23:46:51.731
128,1.0,0.0,3,done,2026-07-23T23:46:52.765
128,1.0,0.1,3,done,2026-07-23T23:46:54.127
128,1.0,0.2,3,done,2026-07-23T23:46:55.227
128,1.0,0.3,3,done,2026-07-23T23:46:57.152
128,1.0,0.4,3,done,2026-07-23T23:47:04.543
32,0.1,0.0,4,done,2026-07-23T23:47:12.546
32,0.1,0.1,4,done,2026-07-23T23:47:19.662
32,0.1,0.2,4,done,2026-07-23T23:47:19.821
32,0.1,0.3,4,done,2026-07-23T23:47:22.586
32,0.1,0.4,4,done,2026-07-23T23:47:27.821
48,0.1,0.0,4,done,2026-07-23T23:47:31.919
48,0.1,0.1,4,done,2026-07-23T23:47:32.017
48,0.1,0.2,4,done,2026-07-23T23:47:32.243
48,0.1,0.3,4,done,2026-07-23T23:47:32.396
48,0.1,0.4,4,done,2026-07-23T23:47:40.522
64,0.1,0.0,4,done,2026-07-23T23:47:40.847
64,0.1,0.1,4,done,2026-07-23T23:47:43.999
64,0.1,0.2,4,done,2026-07-23T23:47:48.012
64,0.1,0.3,4,done,2026-07-23T23:47:52.855
64,0.1,0.4,4,done,2026-07-23T23:48:01.317
96,0.1,0.0,4,done,2026-07-23T23:48:01.963
96,0.1,0.1,4,done,2026-07-23T23:48:07.058
96,0.1,0.2,4,done,2026-07-23T23:48:14.592
96,0.1,0.3,4,done,2026-07-23T23:48:19.714
96,0.1,0.4,4,done,2026-07-23T23:48:33.033
128,0.1,0.0,4,done,2026-07-23T23:48:34.703
128,0.1,0.1,4,done,2026-07-23T23:48:46.266
128,0.1,0.2,4,done,2026-07-23T23:48:51.091
128,0.1,0.3,4,done,2026-07-23T23:49:03.610
128,0.1,0.4,4,done,2026-07-23T23:49:27.473
32,0.2,0.0,4,done,2026-07-23T23:49:27.489
32,0.2,0.1,4,done,2026-07-23T23:49:27.501
32,0.2,0.2,4,done,2026-07-23T23:49:27.525
32,0.2,0.3,4,done,2026-07-23T23:49:27.551
32,0.2,0.4,4,done,2026-07-23T23:49:27.624
48,0.2,0.0,4,done,2026-07-23T23:49:27.652
48,0.2,0.1,4,done,2026-07-23T23:49:27.675
48,0.2,0.2,4,done,2026-07-23T23:49:27.712
48,0.2,0.3,4,done,2026-07-23T23:49:27.784
48,0.2,0.4,4,done,2026-07-23T23:49:28.343
64,0.2,0.0,4,done,2026-07-23T23:49:28.509
64,0.2,0.1,4,done,2026-07-23T23:49:28.600
64,0.2,0.2,4,done,2026-07-23T23:49:28.745
64,0.2,0.3,4,done,2026-07-23T23:49:34.892
64,0.2,0.4,4,done,2026-07-23T23:49:47.905
96,0.2,0.0,4,done,2026-07-23T23:49:49.188
96,0.2,0.1,4,done,2026-07-23T23:49:50.097
96,0.2,0.2,4,done,2026-07-23T23:49:51.758
96,0.2,0.3,4,done,2026-07-23T23:49:53.710
96,0.2,0.4,4,done,2026-07-23T23:49:56.250
128,0.2,0.0,4,done,2026-07-23T23:49:59.968
128,0.2,0.1,4,done,2026-07-23T23:50:03.605
128,0.2,0.2,4,done,2026-07-23T23:50:09.533
128,0.2,0.3,4,done,2026-07-23T23:50:17.885
128,0.2,0.4,4,done,2026-07-23T23:50:28.169
32,0.3,0.0,4,done,2026-07-23T23:50:28.190
32,0.3,0.1,4,done,2026-07-23T23:50:28.204
32,0.3,0.2,4,done,2026-07-23T23:50:28.219
32,0.3,0.3,4,done,2026-07-23T23:50:28.248
32,0.3,0.4,4,done,2026-07-23T23:50:28.288
48,0.3,0.0,4,done,2026-07-23T23:50:28.485
48,0.3,0.1,4,done,2026-07-23T23:50:28.748
48,0.3,0.2,4,done,2026-07-23T23:50:28.989
48,0.3,0.3,4,done,2026-07-23T23:50:29.637
48,0.3,0.4,4,done,2026-07-23T23:50:35.525
64,0.3,0.0,4,done,2026-07-23T23:50:35.911
64,0.3,0.1,4,done,2026-07-23T23:50:36.251
64,0.3,0.2,4,done,2026-07-23T23:50:36.941
64,0.3,0.3,4,done,2026-07-23T23:50:37.698
64,0.3,0.4,4,done,2026-07-23T23:50:39.526
96,0.3,0.0,4,done,2026-07-23T23:50:40.981
96,0.3,0.1,4,done,2026-07-23T23:50:43.945
96,0.3,0.2,4,done,2026-07-23T23:50:46.901
96,0.3,0.3,4,done,2026-07-23T23:50:51.077
96,0.3,0.4,4,done,2026-07-23T23:50:53.572
128,0.3,0.0,4,done,2026-07-23T23:51:00.108
128,0.3,0.1,4,done,2026-07-23T23:51:02.814
128,0.3,0.2,4,done,2026-07-23T23:51:05.812
128,0.3,0.3,4,done,2026-07-23T23:51:08.192
128,0.3,0.4,4,done,2026-07-23T23:51:11.410
32,0.4,0.0,4,done,2026-07-23T23:51:11.419
32,0.4,0.1,4,done,2026-07-23T23:51:11.456
32,0.4,0.2,4,done,2026-07-23T23:51:11.464
32,0.4,0.3,4,done,2026-07-23T23:51:11.477
32,0.4,0.4,4,done,2026-07-23T23:51:11.728
48,0.4,0.0,4,done,2026-07-23T23:51:11.832
48,0.4,0.1,4,done,2026-07-23T23:51:11.928
48,0.4,0.2,4,done,2026-07-23T23:51:12.108
48,0.4,0.3,4,done,2026-07-23T23:51:12.594
48,0.4,0.4,4,done,2026-07-23T23:51:12.793
64,0.4,0.0,4,done,2026-07-23T23:51:13.307
64,0.4,0.1,4,done,2026-07-23T23:51:13.926
64,0.4,0.2,4,done,2026-07-23T23:51:15.484
64,0.4,0.3,4,done,2026-07-23T23:51:16.142
64,0.4,0.4,4,done,2026-07-23T23:51:16.786
96,0.4,0.0,4,done,2026-07-23T23:51:19.520
96,0.4,0.1,4,done,2026-07-23T23:51:22.180
96,0.4,0.2,4,done,2026-07-23T23:51:23.550
96,0.4,0.3,4,done,2026-07-23T23:51:25.439
96,0.4,0.4,4,done,2026-07-23T23:51:28.028
128,0.4,0.0,4,done,2026-07-23T23:51:31.352
128,0.4,0.1,4,done,2026-07-23T23:51:33.223
128,0.4,0.2,4,done,2026-07-23T23:51:35.695
128,0.4,0.3,4,done,2026-07-23T23:51:38.344
128,0.4,0.4,4,done,2026-07-23T23:51:42.018
32,0.5,0.0,4,done,2026-07-23T23:51:42.030
32,0.5,0.1,4,done,2026-07-23T23:51:42.040
32,0.5,0.2,4,done,2026-07-23T23:51:42.052
32,0.5,0.3,4,done,2026-07-23T23:51:42.066
32,0.5,0.4,4,done,2026-07-23T23:51:42.105
48,0.5,0.0,4,done,2026-07-23T23:51:42.242
48,0.5,0.1,4,done,2026-07-23T23:51:42.366
48,0.5,0.2,4,done,2026-07-23T23:51:42.904
48,0.5,0.3,4,done,2026-07-23T23:51:43.043
48,0.5,0.4,4,done,2026-07-23T23:51:43.201
64,0.5,0.0,4,done,2026-07-23T23:51:43.830
64,0.5,0.1,4,done,2026-07-23T23:51:44.060
64,0.5,0.2,4,done,2026-07-23T23:51:44.402
64,0.5,0.3,4,done,2026-07-23T23:51:44.574
64,0.5,0.4,4,done,2026-07-23T23:51:45.667
96,0.5,0.0,4,done,2026-07-23T23:51:46.565
96,0.5,0.1,4,done,2026-07-23T23:51:47.890
96,0.5,0.2,4,done,2026-07-23T23:51:48.982
96,0.5,0.3,4,done,2026-07-23T23:51:50.804
96,0.5,0.4,4,done,2026-07-23T23:51:51.397
128,0.5,0.0,4,done,2026-07-23T23:51:52.970
128,0.5,0.1,4,done,2026-07-23T23:51:54.189
128,0.5,0.2,4,done,2026-07-23T23:51:55.130
128,0.5,0.3,4,done,2026-07-23T23:51:56.708
128,0.5,0.4,4,done,2026-07-23T23:51:59.761
32,0.6,0.0,4,done,2026-07-23T23:51:59.767
32,0.6,0.1,4,done,2026-07-23T23:51:59.773
32,0.6,0.2,4,done,2026-07-23T23:51:59.780
32,0.6,0.3,4,done,2026-07-23T23:51:59.790
32,0.6,0.4,4,done,2026-07-23T23:51:59.852
48,0.6,0.0,4,done,2026-07-23T23:51:59.948
48,0.6,0.1,4,done,2026-07-23T23:52:00.028
48,0.6,0.2,4,done,2026-07-23T23:52:00.101
48,0.6,0.3,4,done,2026-07-23T23:52:00.201
48,0.6,0.4,4,done,2026-07-23T23:52:00.465
64,0.6,0.0,4,done,2026-07-23T23:52:01.186
64,0.6,0.1,4,done,2026-07-23T23:52:01.427
64,0.6,0.2,4,done,2026-07-23T23:52:02.072
64,0.6,0.3,4,done,2026-07-23T23:52:02.454
64,0.6,0.4,4,done,2026-07-23T23:52:03.418
96,0.6,0.0,4,done,2026-07-23T23:52:04.052
96,0.6,0.1,4,done,2026-07-23T23:52:05.439
96,0.6,0.2,4,done,2026-07-23T23:52:06.267
96,0.6,0.3,4,done,2026-07-23T23:52:08.485
96,0.6,0.4,4,done,2026-07-23T23:52:09.986
128,0.6,0.0,4,done,2026-07-23T23:52:14.959
128,0.6,0.1,4,done,2026-07-23T23:52:17.208
128,0.6,0.2,4,done,2026-07-23T23:52:21.168
128,0.6,0.3,4,done,2026-07-23T23:52:25.203
128,0.6,0.4,4,done,2026-07-23T23:52:27.881
32,0.7,0.0,4,done,2026-07-23T23:52:27.893
32,0.7,0.1,4,done,2026-07-23T23:52:27.912
32,0.7,0.2,4,done,2026-07-23T23:52:27.929
32,0.7,0.3,4,done,2026-07-23T23:52:28.056
32,0.7,0.4,4,done,2026-07-23T23:52:28.095
48,0.7,0.0,4,done,2026-07-23T23:52:28.302
48,0.7,0.1,4,done,2026-07-23T23:52:28.441
48,0.7,0.2,4,done,2026-07-23T23:52:28.534
48,0.7,0.3,4,done,2026-07-23T23:52:28.692
48,0.7,0.4,4,done,2026-07-23T23:52:29.748
64,0.7,0.0,4,done,2026-07-23T23:52:30.026
64,0.7,0.1,4,done,2026-07-23T23:52:30.302
64,0.7,0.2,4,done,2026-07-23T23:52:31.405
64,0.7,0.3,4,done,2026-07-23T23:52:31.491
64,0.7,0.4,4,done,2026-07-23T23:52:31.723
96,0.7,0.0,4,done,2026-07-23T23:52:32.398
96,0.7,0.1,4,done,2026-07-23T23:52:33.578
96,0.7,0.2,4,done,2026-07-23T23:52:34.961
96,0.7,0.3,4,done,2026-07-23T23:52:35.997
96,0.7,0.4,4,done,2026-07-23T23:52:37.389
128,0.7,0.0,4,done,2026-07-23T23:52:39.824
128,0.7,0.1,4,done,2026-07-23T23:52:41.551
128,0.7,0.2,4,done,2026-07-23T23:52:43.967
128,0.7,0.3,4,done,2026-07-23T23:52:45.941
128,0.7,0.4,4,done,2026-07-23T23:52:47.435
32,0.8,0.0,4,done,2026-07-23T23:52:47.444
32,0.8,0.1,4,done,2026-07-23T23:52:47.454
32,0.8,0.2,4,done,2026-07-23T23:52:47.464
32,0.8,0.3,4,done,2026-07-23T23:52:47.492
32,0.8,0.4,4,done,2026-07-23T23:52:47.513
48,0.8,0.0,4,done,2026-07-23T23:52:47.580
48,0.8,0.1,4,done,2026-07-23T23:52:47.685
48,0.8,0.2,4,done,2026-07-23T23:52:47.832
48,0.8,0.3,4,done,2026-07-23T23:52:48.085
48,0.8,0.4,4,done,2026-07-23T23:52:48.190
64,0.8,0.0,4,done,2026-07-23T23:52:48.347
64,0.8,0.1,4,done,2026-07-23T23:52:48.836
64,0.8,0.2,4,done,2026-07-23T23:52:49.053
64,0.8,0.3,4,done,2026-07-23T23:52:49.299
64,0.8,0.4,4,done,2026-07-23T23:52:49.913
96,0.8,0.0,4,done,2026-07-23T23:52:51.106
96,0.8,0.1,4,done,2026-07-23T23:52:52.873
96,0.8,0.2,4,done,2026-07-23T23:52:54.130
96,0.8,0.3,4,done,2026-07-23T23:52:55.647
96,0.8,0.4,4,done,2026-07-23T23:52:56.479
128,0.8,0.0,4,done,2026-07-23T23:52:58.443
128,0.8,0.1,4,done,2026-07-23T23:53:01.102
128,0.8,0.2,4,done,2026-07-23T23:53:04.288
128,0.8,0.3,4,done,2026-07-23T23:53:06.311
128,0.8,0.4,4,done,2026-07-23T23:53:09.093
32,0.9,0.0,4,done,2026-07-23T23:53:09.100
32,0.9,0.1,4,done,2026-07-23T23:53:09.118
32,0.9,0.2,4,done,2026-07-23T23:53:09.125
32,0.9,0.3,4,done,2026-07-23T23:53:09.138
32,0.9,0.4,4,done,2026-07-23T23:53:09.151
48,0.9,0.0,4,done,2026-07-23T23:53:09.218
48,0.9,0.1,4,done,2026-07-23T23:53:09.286
48,0.9,0.2,4,done,2026-07-23T23:53:09.419
